hotel,adr,stays_in_weekend_nights,stays_in_week_nights,is_canceled
City Hotel,105.0,2,4,0
City Hotel,130.9,2,8,0
City Hotel,125.8,1,3,0
City Hotel,77.0,1,3,0
City Hotel,80.0,0,1,0
City Hotel,118.0,0,1,0
City Hotel,93.0,0,1,0
City Hotel,67.3,1,3,0
City Hotel,88.4,1,3,0
City Hotel,90.1,1,3,0
City Hotel,122.4,1,3,0
City Hotel,65.0,1,3,0
City Hotel,97.4,2,3,0
City Hotel,88.0,3,8,0
City Hotel,88.0,3,8,0
City Hotel,98.0,0,2,0
City Hotel,98.0,0,2,0
City Hotel,88.98,2,7,0
City Hotel,98.0,0,2,0
City Hotel,98.0,0,2,0
City Hotel,75.0,2,3,0
City Hotel,98.0,0,2,0
City Hotel,86.0,0,1,0
City Hotel,77.0,0,1,0
City Hotel,100.0,2,3,0
City Hotel,64.67,2,5,0
City Hotel,78.0,0,3,0
City Hotel,134.8,1,3,0
City Hotel,75.0,0,3,0
City Hotel,90.1,1,4,0
City Hotel,192.8,0,1,0
City Hotel,93.6,0,2,0
City Hotel,115.6,1,4,0
City Hotel,88.0,0,1,0
City Hotel,108.8,2,4,0
City Hotel,75.0,0,2,0
City Hotel,84.0,0,1,0
City Hotel,108.0,0,1,0
City Hotel,158.0,0,2,0
City Hotel,75.0,0,1,0
City Hotel,80.0,0,2,0
City Hotel,89.0,0,1,0
City Hotel,74.8,0,4,0
City Hotel,80.0,0,1,0
City Hotel,88.0,0,1,0
City Hotel,49.74,2,5,0
City Hotel,98.88,2,4,0
City Hotel,100.25,0,4,0
City Hotel,97.0,0,2,0
City Hotel,80.0,0,2,0
City Hotel,80.0,0,1,0
City Hotel,128.0,0,1,0
City Hotel,80.0,0,2,0
City Hotel,80.0,0,2,0
City Hotel,80.0,0,1,0
City Hotel,79.2,0,3,0
City Hotel,108.75,0,4,0
City Hotel,71.69,0,3,0
City Hotel,71.69,0,3,0
City Hotel,98.0,0,1,0
City Hotel,71.28,0,2,0
City Hotel,123.1,2,4,0
City Hotel,123.1,2,4,0
City Hotel,99.0,0,1,0
City Hotel,119.0,0,4,0
City Hotel,93.0,0,1,0
City Hotel,80.0,0,2,0
City Hotel,80.0,0,1,0
City Hotel,90.0,0,1,0
City Hotel,154.35,1,4,0
City Hotel,80.0,0,2,0
City Hotel,105.0,1,5,0
City Hotel,54.71,0,5,0
City Hotel,98.0,0,3,0
City Hotel,98.0,0,3,0
City Hotel,80.0,0,1,0
City Hotel,88.0,0,1,0
City Hotel,79.2,0,3,0
City Hotel,0.0,0,0,0
City Hotel,88.0,0,2,0
City Hotel,79.2,0,3,0
City Hotel,79.2,0,2,0
City Hotel,88.0,0,2,0
City Hotel,88.0,0,2,0
City Hotel,81.62,0,2,0
City Hotel,79.2,0,3,0
City Hotel,79.2,0,3,0
City Hotel,79.2,0,3,0
City Hotel,81.62,0,2,0
City Hotel,79.2,0,3,0
City Hotel,96.0,0,1,0
City Hotel,79.2,0,2,0
City Hotel,88.0,0,3,0
City Hotel,88.0,0,2,0
City Hotel,60.98,0,2,0
City Hotel,99.0,0,3,0
City Hotel,67.5,0,1,0
City Hotel,78.0,0,2,0
City Hotel,88.0,0,2,0
City Hotel,88.0,0,2,0
City Hotel,99.0,0,2,0
City Hotel,98.0,0,1,0
City Hotel,158.93,0,3,0
City Hotel,108.0,0,3,0
City Hotel,108.0,0,2,0
City Hotel,90.0,0,2,0
City Hotel,0.0,0,1,0
City Hotel,95.4,0,2,0
City Hotel,88.0,0,1,0
City Hotel,74.8,0,4,0
City Hotel,64.37,0,2,0
City Hotel,101.0,0,1,0
City Hotel,88.0,0,3,0
City Hotel,140.8,0,5,0
City Hotel,92.16,0,3,0
City Hotel,142.0,0,3,0
City Hotel,88.0,0,1,0
City Hotel,90.86,0,3,0
City Hotel,74.8,0,4,0
City Hotel,88.0,0,2,0
City Hotel,79.2,0,3,0
City Hotel,48.05,0,3,0
City Hotel,147.9,0,4,0
City Hotel,108.0,0,3,0
City Hotel,88.0,0,2,0
City Hotel,98.0,0,1,0
City Hotel,98.0,0,1,0
City Hotel,91.0,0,1,0
City Hotel,108.0,0,3,0
City Hotel,80.0,0,2,0
City Hotel,95.4,0,1,0
City Hotel,6.0,0,1,0
City Hotel,79.2,0,1,0
City Hotel,107.0,0,3,0
City Hotel,93.6,0,3,0
City Hotel,72.0,0,3,0
City Hotel,97.0,1,1,0
City Hotel,0.0,0,3,0
City Hotel,84.38,1,3,0
City Hotel,141.6,1,4,0
City Hotel,74.8,1,3,0
City Hotel,79.2,1,1,0
City Hotel,268.0,1,2,0
City Hotel,105.0,1,3,0
City Hotel,175.0,1,1,0
City Hotel,156.6,1,2,0
City Hotel,71.28,1,1,0
City Hotel,74.8,1,3,0
City Hotel,94.4,1,2,0
City Hotel,98.0,1,1,0
City Hotel,117.0,1,2,0
City Hotel,74.8,1,3,0
City Hotel,80.0,1,2,0
City Hotel,90.0,1,1,0
City Hotel,148.0,1,1,0
City Hotel,106.0,1,1,0
City Hotel,86.4,1,2,0
City Hotel,98.94,2,5,0
City Hotel,79.2,1,2,0
City Hotel,79.2,1,2,0
City Hotel,75.0,1,1,0
City Hotel,88.0,1,0,0
City Hotel,93.6,1,2,0
City Hotel,74.8,1,3,0
City Hotel,75.0,1,1,0
City Hotel,74.4,1,3,0
City Hotel,90.1,1,3,0
City Hotel,70.0,1,3,0
City Hotel,100.3,1,3,0
City Hotel,44.0,1,1,0
City Hotel,79.2,1,1,0
City Hotel,79.2,1,1,0
City Hotel,88.0,1,1,0
City Hotel,109.3,2,3,0
City Hotel,91.8,1,3,0
City Hotel,68.0,2,3,0
City Hotel,72.08,2,3,0
City Hotel,80.0,1,0,0
City Hotel,60.98,2,0,0
City Hotel,75.0,2,0,0
City Hotel,88.0,1,0,0
City Hotel,88.0,2,0,0
City Hotel,60.06,2,0,0
City Hotel,105.4,4,8,0
City Hotel,108.0,2,1,0
City Hotel,98.0,2,1,0
City Hotel,98.0,2,1,0
City Hotel,106.0,2,1,0
City Hotel,67.15,2,2,0
City Hotel,79.0,2,0,0
City Hotel,64.14,4,10,0
City Hotel,95.4,2,1,0
City Hotel,0.0,0,0,0
City Hotel,128.0,0,1,0
City Hotel,83.3,2,4,0
City Hotel,150.0,2,1,0
City Hotel,108.0,2,1,0
City Hotel,98.0,1,1,0
City Hotel,77.0,2,2,0
City Hotel,75.0,0,1,0
City Hotel,88.0,0,1,0
City Hotel,115.6,2,4,0
City Hotel,117.0,1,1,0
City Hotel,60.06,1,1,0
City Hotel,93.6,1,1,0
City Hotel,75.0,1,1,0
City Hotel,98.0,1,1,0
City Hotel,123.0,2,1,0
City Hotel,108.0,2,1,0
City Hotel,0.0,0,1,0
City Hotel,75.0,2,1,0
City Hotel,86.0,2,2,0
City Hotel,108.8,2,2,0
City Hotel,75.0,2,1,0
City Hotel,75.0,2,1,0
City Hotel,91.8,2,5,0
City Hotel,79.2,2,2,0
City Hotel,83.0,1,1,0
City Hotel,105.55,2,1,0
City Hotel,68.0,2,2,0
City Hotel,68.0,2,2,0
City Hotel,75.0,2,2,0
City Hotel,88.0,0,1,0
City Hotel,85.46,0,2,0
City Hotel,88.0,1,2,0
City Hotel,51.05,2,2,0
City Hotel,51.05,2,2,0
City Hotel,98.0,0,2,0
City Hotel,91.8,2,2,0
City Hotel,57.6,2,3,0
City Hotel,118.0,0,2,0
City Hotel,107.0,0,2,0
City Hotel,65.91,2,3,0
City Hotel,128.0,1,2,0
City Hotel,0.0,0,0,0
City Hotel,0.0,0,0,0
City Hotel,62.83,2,2,0
City Hotel,79.2,2,5,0
City Hotel,75.0,0,2,0
City Hotel,100.3,2,3,0
City Hotel,108.8,2,3,0
City Hotel,107.0,0,2,0
City Hotel,105.0,2,2,0
City Hotel,108.8,2,5,0
City Hotel,75.0,2,3,0
City Hotel,59.5,2,2,0
City Hotel,75.0,2,3,0
City Hotel,74.8,2,2,0
City Hotel,77.0,1,2,0
City Hotel,116.75,2,2,0
City Hotel,77.0,1,3,0
City Hotel,74.8,1,3,0
City Hotel,74.8,1,3,0
City Hotel,75.0,2,3,0
City Hotel,75.0,2,3,0
City Hotel,88.0,0,3,0
City Hotel,113.0,0,1,0
City Hotel,113.0,0,1,0
City Hotel,113.0,0,1,0
City Hotel,74.8,1,3,0
City Hotel,91.8,0,1,0
City Hotel,88.0,0,1,0
City Hotel,80.0,1,3,0
City Hotel,93.0,0,1,0
City Hotel,88.0,0,1,0
City Hotel,80.76,2,4,0
City Hotel,68.0,2,3,0
City Hotel,77.0,2,4,0
City Hotel,75.0,2,3,0
City Hotel,80.0,0,2,0
City Hotel,51.05,1,3,0
City Hotel,119.0,2,3,0
City Hotel,88.0,0,1,0
City Hotel,91.8,2,5,0
City Hotel,75.0,0,2,0
City Hotel,108.0,0,2,0
City Hotel,105.0,1,3,0
City Hotel,74.8,1,3,0
City Hotel,97.0,0,1,0
City Hotel,57.06,0,1,0
City Hotel,93.0,0,1,0
City Hotel,88.4,2,3,0
City Hotel,88.4,2,3,0
City Hotel,51.05,1,3,0
City Hotel,142.8,1,3,0
City Hotel,79.0,0,2,0
City Hotel,89.0,0,2,0
City Hotel,70.69,2,3,0
City Hotel,74.8,2,3,0
City Hotel,90.1,0,4,0
City Hotel,63.2,2,5,0
City Hotel,92.65,2,4,0
City Hotel,43.53,4,9,0
City Hotel,84.17,2,4,0
City Hotel,96.99,0,4,0
City Hotel,124.1,2,4,0
City Hotel,118.0,0,1,0
City Hotel,54.21,0,4,0
City Hotel,185.3,0,4,0
City Hotel,54.71,1,4,0
City Hotel,78.4,0,1,0
City Hotel,91.1,0,4,0
City Hotel,91.1,0,4,0
City Hotel,74.8,0,4,0
City Hotel,89.54,0,4,0
City Hotel,223.0,4,13,0
City Hotel,111.6,0,2,0
City Hotel,95.4,0,3,0
City Hotel,91.8,0,4,0
City Hotel,74.8,0,4,0
City Hotel,88.0,0,1,0
City Hotel,90.1,2,4,0
City Hotel,91.8,0,4,0
City Hotel,119.0,0,2,0
City Hotel,90.0,0,2,0
City Hotel,75.0,2,5,0
City Hotel,77.0,2,6,0
City Hotel,91.4,0,4,0
City Hotel,125.8,0,4,0
City Hotel,97.65,2,4,0
City Hotel,91.8,0,4,0
City Hotel,108.8,1,4,0
City Hotel,56.51,1,4,0
City Hotel,98.0,0,2,0
City Hotel,74.8,2,5,0
City Hotel,74.8,2,5,0
City Hotel,80.0,0,1,0
City Hotel,91.8,1,4,0
City Hotel,65.0,0,1,0
City Hotel,79.0,0,2,0
City Hotel,79.0,0,2,0
City Hotel,75.0,0,5,0
City Hotel,75.0,2,5,0
City Hotel,115.6,0,4,0
City Hotel,73.46,0,2,0
City Hotel,100.8,0,4,0
City Hotel,120.75,0,3,0
City Hotel,94.8,1,5,0
City Hotel,93.6,0,1,0
City Hotel,98.6,0,5,0
City Hotel,79.2,0,2,0
City Hotel,98.26,0,5,0
City Hotel,51.5,0,2,0
City Hotel,99.0,0,1,0
City Hotel,88.0,2,0,0
City Hotel,90.0,0,2,0
City Hotel,75.0,0,3,0
City Hotel,75.0,2,5,0
City Hotel,57.06,0,2,0
City Hotel,75.0,2,5,0
City Hotel,75.0,2,5,0
City Hotel,75.0,2,5,0
City Hotel,108.0,0,2,0
City Hotel,97.0,0,2,0
City Hotel,88.0,0,2,0
City Hotel,75.0,2,5,0
City Hotel,75.0,2,5,0
City Hotel,0.0,0,0,0
City Hotel,108.0,0,1,0
City Hotel,75.0,2,5,0
City Hotel,75.0,2,5,0
City Hotel,75.0,2,5,0
City Hotel,75.0,2,5,0
City Hotel,108.26,0,2,0
City Hotel,90.0,0,2,0
City Hotel,75.0,0,2,0
City Hotel,74.8,0,4,0
City Hotel,75.0,2,5,0
City Hotel,118.0,0,2,0
City Hotel,88.0,0,2,0
City Hotel,88.0,2,5,0
City Hotel,90.1,0,4,0
City Hotel,75.0,2,5,0
City Hotel,0.0,2,5,0
City Hotel,75.0,2,5,0
City Hotel,108.0,0,3,0
City Hotel,158.0,0,3,0
City Hotel,75.0,0,3,0
City Hotel,93.6,0,2,0
City Hotel,88.0,0,3,0
City Hotel,75.0,2,5,0
City Hotel,120.5,0,2,0
City Hotel,121.66,0,3,0
City Hotel,100.8,0,4,0
City Hotel,91.8,0,4,0
City Hotel,77.0,1,5,0
City Hotel,88.0,0,2,0
City Hotel,91.8,0,4,0
City Hotel,88.0,0,1,0
City Hotel,88.0,0,2,0
City Hotel,88.0,0,2,0
City Hotel,100.3,0,4,0
City Hotel,93.6,0,2,0
City Hotel,80.0,0,1,0
City Hotel,272.0,0,2,0
City Hotel,79.2,0,3,0
City Hotel,128.0,0,2,0
City Hotel,91.1,0,4,0
City Hotel,183.0,0,1,0
City Hotel,91.1,0,4,0
City Hotel,91.8,0,4,0
City Hotel,188.0,0,3,0
City Hotel,81.36,0,3,0
City Hotel,0.0,0,0,0
City Hotel,75.0,1,2,0
City Hotel,88.4,1,4,0
City Hotel,57.6,1,3,0
City Hotel,88.0,1,2,0
City Hotel,74.8,3,5,0
City Hotel,90.0,1,1,0
City Hotel,0.0,0,0,0
City Hotel,70.0,1,3,0
City Hotel,97.0,1,2,0
City Hotel,80.0,1,0,0
City Hotel,79.2,1,3,0
City Hotel,80.0,1,0,0
City Hotel,80.0,1,0,0
City Hotel,108.0,1,1,0
City Hotel,88.0,1,2,0
City Hotel,80.0,1,0,0
City Hotel,102.6,1,1,0
City Hotel,88.0,1,2,0
City Hotel,91.8,1,3,0
City Hotel,68.0,1,4,0
City Hotel,51.5,1,2,0
City Hotel,233.75,1,3,0
City Hotel,94.36,1,1,0
City Hotel,128.0,1,2,0
City Hotel,60.98,1,2,0
City Hotel,83.8,1,3,0
City Hotel,79.2,1,3,0
City Hotel,75.0,1,1,0
City Hotel,79.2,1,3,0
City Hotel,79.2,1,3,0
City Hotel,60.94,1,3,0
City Hotel,134.0,1,1,0
City Hotel,70.2,1,0,0
City Hotel,118.0,1,2,0
City Hotel,77.0,1,2,0
City Hotel,77.0,1,2,0
City Hotel,74.8,1,3,0
City Hotel,75.0,1,1,0
City Hotel,112.42,1,2,0
City Hotel,79.2,1,2,0
City Hotel,104.0,1,1,0
City Hotel,104.0,1,1,0
City Hotel,134.3,2,2,0
City Hotel,91.8,2,2,0
City Hotel,79.2,2,1,0
City Hotel,91.8,2,3,0
City Hotel,75.0,2,1,0
City Hotel,88.0,1,0,0
City Hotel,95.0,1,0,0
City Hotel,76.76,2,0,0
City Hotel,98.0,1,0,0
City Hotel,98.0,1,0,0
City Hotel,98.0,1,0,0
City Hotel,75.0,1,0,0
City Hotel,74.8,2,3,0
City Hotel,54.71,2,2,0
City Hotel,108.8,2,3,0
City Hotel,113.0,1,0,0
City Hotel,75.0,2,2,0
City Hotel,75.0,1,0,0
City Hotel,75.0,1,0,0
City Hotel,86.36,2,0,0
City Hotel,75.0,2,1,0
City Hotel,90.1,2,2,0
City Hotel,100.8,2,3,0
City Hotel,108.0,2,0,0
City Hotel,75.0,2,1,0
City Hotel,75.0,2,1,0
City Hotel,75.0,2,2,0
City Hotel,143.0,1,0,0
City Hotel,143.0,1,0,0
City Hotel,77.52,2,2,0
City Hotel,66.53,2,3,0
City Hotel,72.12,2,2,0
City Hotel,146.0,1,0,0
City Hotel,54.71,2,2,0
City Hotel,74.8,2,2,0
City Hotel,64.14,2,3,0
City Hotel,198.0,2,2,0
City Hotel,163.0,1,0,0
City Hotel,134.3,2,2,0
City Hotel,91.8,2,2,0
City Hotel,74.8,2,2,0
City Hotel,68.65,2,4,0
City Hotel,100.8,2,2,0
City Hotel,125.8,2,2,0
City Hotel,75.0,2,2,0
City Hotel,98.0,1,1,0
City Hotel,98.0,1,1,0
City Hotel,64.37,2,1,0
City Hotel,57.6,2,5,0
City Hotel,131.4,2,2,0
City Hotel,108.0,2,1,0
City Hotel,99.0,0,1,0
City Hotel,95.4,2,1,0
City Hotel,90.71,2,2,0
City Hotel,79.2,0,1,0
City Hotel,75.0,1,1,0
City Hotel,75.0,2,1,0
City Hotel,88.0,1,1,0
City Hotel,88.0,1,1,0
City Hotel,74.8,2,3,0
City Hotel,0.0,0,0,0
City Hotel,102.6,2,2,0
City Hotel,0.0,0,0,0
City Hotel,80.0,1,1,0
City Hotel,95.0,1,1,0
City Hotel,121.66,1,1,0
City Hotel,60.8,2,1,0
City Hotel,154.0,0,1,0
City Hotel,88.0,2,1,0
City Hotel,88.0,2,1,0
City Hotel,154.0,0,1,0
City Hotel,75.0,0,1,0
City Hotel,77.0,0,1,0
City Hotel,77.0,0,2,0
City Hotel,75.0,0,1,0
City Hotel,88.0,0,1,0
City Hotel,109.0,0,1,0
City Hotel,88.0,0,1,0
City Hotel,80.0,1,1,0
City Hotel,128.0,0,1,0
City Hotel,135.8,2,4,0
City Hotel,100.0,0,1,0
City Hotel,91.8,2,4,0
City Hotel,95.4,1,1,0
City Hotel,68.47,2,1,0
City Hotel,68.47,2,1,0
City Hotel,68.47,2,1,0
City Hotel,75.0,2,4,0
City Hotel,98.0,0,1,0
City Hotel,156.0,2,1,0
City Hotel,158.1,2,3,0
City Hotel,79.2,1,1,0
City Hotel,79.2,2,1,0
City Hotel,79.2,2,1,0
City Hotel,88.0,1,1,0
City Hotel,149.6,2,2,0
City Hotel,163.0,0,1,0
City Hotel,108.0,0,1,0
City Hotel,259.0,0,1,0
City Hotel,67.76,2,1,0
City Hotel,79.2,2,1,0
City Hotel,72.0,2,1,0
City Hotel,98.0,0,1,0
City Hotel,86.4,1,1,0
City Hotel,75.0,2,1,0
City Hotel,75.0,2,1,0
City Hotel,88.0,0,1,0
City Hotel,108.0,1,1,0
City Hotel,98.0,0,1,0
City Hotel,75.0,1,1,0
City Hotel,72.0,2,1,0
City Hotel,99.0,0,1,0
City Hotel,100.0,0,1,0
City Hotel,79.2,1,1,0
City Hotel,83.3,2,2,0
City Hotel,95.4,0,1,0
City Hotel,73.46,2,1,0
City Hotel,108.0,2,1,0
City Hotel,79.2,0,1,0
City Hotel,140.4,1,1,0
City Hotel,89.1,0,1,0
City Hotel,0.0,1,1,0
City Hotel,80.0,0,1,0
City Hotel,108.0,0,1,0
City Hotel,77.0,2,1,0
City Hotel,119.0,0,1,0
City Hotel,108.49,2,3,0
City Hotel,88.0,0,1,0
City Hotel,88.0,1,1,0
City Hotel,83.16,2,1,0
City Hotel,108.0,1,1,0
City Hotel,98.0,0,1,0
City Hotel,74.8,2,3,0
City Hotel,148.67,1,2,0
City Hotel,97.28,2,3,0
City Hotel,124.1,2,2,0
City Hotel,79.0,0,1,0
City Hotel,98.0,0,2,0
City Hotel,70.0,0,1,0
City Hotel,74.8,2,5,0
City Hotel,88.4,2,2,0
City Hotel,126.4,1,2,0
City Hotel,75.0,1,2,0
City Hotel,98.0,1,2,0
City Hotel,90.71,2,2,0
City Hotel,98.0,0,1,0
City Hotel,79.2,1,2,0
City Hotel,59.5,2,5,0
City Hotel,91.8,2,2,0
City Hotel,89.0,0,2,0
City Hotel,98.0,0,2,0
City Hotel,88.0,0,2,0
City Hotel,88.4,2,2,0
City Hotel,198.0,2,2,0
City Hotel,90.1,2,2,0
City Hotel,138.6,1,2,0
City Hotel,108.0,0,1,0
City Hotel,79.2,1,2,0
City Hotel,123.0,0,1,0
City Hotel,123.0,0,1,0
City Hotel,123.0,0,1,0
City Hotel,75.0,1,2,0
City Hotel,108.0,1,2,0
City Hotel,101.66,2,3,0
City Hotel,50.98,2,2,0
City Hotel,91.8,2,5,0
City Hotel,128.0,0,1,0
City Hotel,79.2,1,2,0
City Hotel,108.8,2,2,0
City Hotel,74.8,2,2,0
City Hotel,68.0,2,3,0
City Hotel,54.71,2,2,0
City Hotel,90.1,2,2,0
City Hotel,91.8,2,2,0
City Hotel,128.0,0,1,0
City Hotel,75.0,1,2,0
City Hotel,108.8,2,4,0
City Hotel,68.0,2,3,0
City Hotel,115.2,2,2,0
City Hotel,93.0,0,2,0
City Hotel,50.2,1,2,0
City Hotel,121.33,1,2,0
City Hotel,91.8,2,2,0
City Hotel,71.0,2,5,0
City Hotel,168.3,0,1,0
City Hotel,91.8,1,3,0
City Hotel,129.2,1,3,0
City Hotel,74.8,1,3,0
City Hotel,74.8,1,3,0
City Hotel,139.67,0,3,0
City Hotel,139.67,0,3,0
City Hotel,75.0,1,3,0
City Hotel,90.1,1,3,0
City Hotel,115.6,1,3,0
City Hotel,74.8,2,3,0
City Hotel,111.6,0,3,0
City Hotel,111.6,0,3,0
City Hotel,134.3,2,3,0
City Hotel,74.8,2,3,0
City Hotel,111.52,2,3,0
City Hotel,223.0,1,3,0
City Hotel,80.0,0,3,0
City Hotel,65.0,0,1,0
City Hotel,147.9,1,3,0
City Hotel,65.0,0,2,0
City Hotel,65.0,0,2,0
City Hotel,65.0,0,2,0
City Hotel,93.0,1,3,0
City Hotel,75.0,0,3,0
City Hotel,93.0,1,3,0
City Hotel,127.59,2,3,0
City Hotel,59.5,2,5,0
City Hotel,0.0,0,0,0
City Hotel,198.0,1,3,0
City Hotel,107.1,2,4,0
City Hotel,95.5,1,3,0
City Hotel,67.15,2,3,0
City Hotel,95.2,0,1,0
City Hotel,95.2,0,1,0
City Hotel,74.8,2,4,0
City Hotel,86.4,0,2,0
City Hotel,74.8,2,4,0
City Hotel,106.0,0,2,0
City Hotel,207.0,0,2,0
City Hotel,73.37,1,3,0
City Hotel,89.0,0,1,0
City Hotel,90.1,2,5,0
City Hotel,68.0,2,4,0
City Hotel,91.3,2,3,0
City Hotel,80.0,0,3,0
City Hotel,75.0,0,2,0
City Hotel,90.0,0,3,0
City Hotel,89.0,0,1,0
City Hotel,120.0,0,3,0
City Hotel,108.0,0,1,0
City Hotel,88.0,0,1,0
City Hotel,108.8,2,3,0
City Hotel,83.8,1,3,0
City Hotel,145.52,2,3,0
City Hotel,95.4,0,3,0
City Hotel,99.0,0,1,0
City Hotel,0.0,0,1,0
City Hotel,0.0,0,2,0
City Hotel,0.0,0,1,1
City Hotel,0.0,0,1,0
City Hotel,98.93,0,3,0
City Hotel,68.84,1,3,0
City Hotel,57.6,0,4,0
City Hotel,80.76,2,5,0
City Hotel,90.1,2,4,0
City Hotel,90.1,2,4,0
City Hotel,150.0,1,4,0
City Hotel,117.87,2,7,0
City Hotel,80.0,0,3,0
City Hotel,149.6,0,4,0
City Hotel,124.8,1,4,0
City Hotel,138.55,2,4,0
City Hotel,132.18,2,4,0
City Hotel,100.3,2,4,0
City Hotel,75.0,1,4,0
City Hotel,99.0,0,1,0
City Hotel,99.0,0,2,0
City Hotel,108.0,0,2,0
City Hotel,150.0,0,4,0
City Hotel,121.0,2,7,0
City Hotel,54.71,1,4,0
City Hotel,99.0,0,1,0
City Hotel,96.9,2,5,0
City Hotel,54.71,1,4,0
City Hotel,67.15,1,4,0
City Hotel,115.6,1,4,0
City Hotel,114.4,1,4,0
City Hotel,100.3,0,4,0
City Hotel,64.67,0,4,0
City Hotel,90.1,0,4,0
City Hotel,74.8,2,5,0
City Hotel,100.3,0,4,0
City Hotel,108.8,2,5,0
City Hotel,163.0,0,3,0
City Hotel,12.0,0,1,0
City Hotel,12.0,0,1,0
City Hotel,95.69,2,5,0
City Hotel,99.0,0,2,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,99.0,0,2,0
City Hotel,78.0,0,4,0
City Hotel,74.8,0,4,0
City Hotel,79.2,2,6,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,108.0,0,4,0
City Hotel,68.0,0,4,0
City Hotel,68.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,0.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,68.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,108.0,0,4,0
City Hotel,78.0,0,4,0
City Hotel,79.2,0,3,0
City Hotel,74.8,0,4,0
City Hotel,74.8,0,4,0
City Hotel,88.0,0,3,0
City Hotel,234.0,0,1,0
City Hotel,75.0,0,4,0
City Hotel,75.0,0,4,0
City Hotel,75.0,0,2,0
City Hotel,258.0,0,2,0
City Hotel,198.0,0,3,0
City Hotel,99.0,0,2,0
City Hotel,67.76,0,2,0
City Hotel,129.1,0,3,0
City Hotel,72.0,0,3,0
City Hotel,97.0,0,3,0
City Hotel,139.0,0,3,0
City Hotel,98.88,0,2,0
City Hotel,76.5,2,5,0
City Hotel,78.0,0,4,0
City Hotel,104.0,0,3,0
City Hotel,106.3,1,5,0
City Hotel,90.1,0,4,0
City Hotel,115.6,2,5,0
City Hotel,91.8,0,4,0
City Hotel,67.76,0,3,0
City Hotel,74.8,1,5,0
City Hotel,100.3,0,5,0
City Hotel,122.4,0,3,0
City Hotel,98.6,0,5,0
City Hotel,98.0,0,3,0
City Hotel,109.65,0,4,0
City Hotel,105.55,0,3,0
City Hotel,138.6,0,3,0
City Hotel,101.17,0,3,0
City Hotel,163.0,0,2,0
City Hotel,78.0,0,4,0
City Hotel,99.2,0,3,0
City Hotel,208.0,0,3,0
City Hotel,103.6,0,2,0
City Hotel,127.0,0,3,0
City Hotel,222.0,3,5,0
City Hotel,105.0,1,2,0
City Hotel,124.1,1,3,0
City Hotel,79.2,1,0,0
City Hotel,72.0,1,0,0
City Hotel,100.0,1,0,0
City Hotel,75.0,1,2,0
City Hotel,75.0,1,2,0
City Hotel,115.58,1,3,0
City Hotel,93.5,1,1,0
City Hotel,111.6,1,2,0
City Hotel,95.2,3,5,0
City Hotel,118.5,1,1,0
City Hotel,125.96,1,2,0
City Hotel,105.33,1,2,0
City Hotel,105.33,1,2,0
City Hotel,98.0,1,0,0
City Hotel,68.0,1,2,0
City Hotel,68.0,1,2,0
City Hotel,105.33,1,2,0
City Hotel,105.33,1,2,0
City Hotel,75.0,1,2,0
City Hotel,75.0,1,2,0
City Hotel,68.47,1,2,0
City Hotel,88.4,1,3,0
City Hotel,110.33,1,2,0
City Hotel,75.0,1,2,0
City Hotel,75.0,1,2,0
City Hotel,132.13,2,5,0
City Hotel,97.0,1,0,0
City Hotel,122.74,1,4,0
City Hotel,65.91,1,3,0
City Hotel,93.5,1,1,0
City Hotel,75.0,1,2,0
City Hotel,75.0,1,4,0
City Hotel,75.0,1,4,0
City Hotel,80.0,3,5,0
City Hotel,79.2,1,1,0
City Hotel,88.2,1,2,0
City Hotel,133.33,2,5,0
City Hotel,9.0,1,1,0
City Hotel,107.0,1,0,0
City Hotel,92.0,1,2,0
