hotel,adr,stays_in_weekend_nights,stays_in_week_nights,is_canceled
Resort Hotel,110,1,4,0
Resort Hotel,153.5,2,5,0
Resort Hotel,192.33,1,5,0
Resort Hotel,80.76,2,5,0
Resort Hotel,92.17,2,5,0
Resort Hotel,234,0,2,0
Resort Hotel,105.5,0,5,0
Resort Hotel,154,0,5,0
Resort Hotel,98.4,4,10,0
Resort Hotel,68.4,4,10,0
Resort Hotel,108,0,3,0
Resort Hotel,169,0,2,0
Resort Hotel,70.4,4,10,0
Resort Hotel,120,1,5,0
Resort Hotel,86.7,2,5,0
Resort Hotel,142.5,2,6,0
Resort Hotel,141.71,2,5,0
Resort Hotel,181,0,3,0
Resort Hotel,68.4,2,5,0
Resort Hotel,113.7,2,7,0
Resort Hotel,126,0,1,0
Resort Hotel,221,0,3,0
Resort Hotel,213.71,2,6,0
Resort Hotel,172,0,1,0
Resort Hotel,140,0,1,0
Resort Hotel,184,0,2,0
Resort Hotel,265.25,0,2,0
Resort Hotel,229,0,3,0
Resort Hotel,176,0,1,0
Resort Hotel,141.67,0,4,0
Resort Hotel,162.83,0,3,0
Resort Hotel,236,0,4,0
Resort Hotel,184,0,2,0
Resort Hotel,119.35,1,5,0
Resort Hotel,117.12,2,5,0
Resort Hotel,172,0,2,0
Resort Hotel,128.25,0,2,0
Resort Hotel,172,0,2,0
Resort Hotel,180,0,2,0
Resort Hotel,160,1,1,0
Resort Hotel,88.74,3,7,0
Resort Hotel,91.85,3,10,0
Resort Hotel,61.68,1,3,0
Resort Hotel,63.68,1,3,0
Resort Hotel,78,1,2,0
Resort Hotel,104,1,0,0
Resort Hotel,117.04,1,5,0
Resort Hotel,119.04,1,5,0
Resort Hotel,170,1,2,0
Resort Hotel,72.2,3,7,0
Resort Hotel,134,1,2,0
Resort Hotel,84.7,2,5,0
Resort Hotel,86.7,2,5,0
Resort Hotel,210.14,2,5,0
Resort Hotel,155,1,2,0
Resort Hotel,212,1,3,0
Resort Hotel,101.7,1,0,0
Resort Hotel,147,1,4,0
Resort Hotel,113.62,3,5,0
Resort Hotel,101.7,1,0,0
Resort Hotel,135,1,2,0
Resort Hotel,4,1,0,0
Resort Hotel,108.9,1,3,0
Resort Hotel,108.9,1,3,0
Resort Hotel,108.9,1,3,0
Resort Hotel,72,1,0,0
Resort Hotel,88.2,1,0,0
Resort Hotel,110,3,7,0
Resort Hotel,155,1,1,0
Resort Hotel,147.43,2,5,0
Resort Hotel,166.08,1,2,0
Resort Hotel,140,1,3,0
Resort Hotel,101.7,1,0,0
Resort Hotel,142,1,0,0
Resort Hotel,158.9,2,5,0
Resort Hotel,64.42,4,10,0
Resort Hotel,166.56,4,5,0
Resort Hotel,56.7,2,5,0
Resort Hotel,142,3,5,0
Resort Hotel,70.4,2,5,0
Resort Hotel,86.7,4,10,0
Resort Hotel,68.4,4,6,0
Resort Hotel,192,2,1,0
Resort Hotel,107.1,4,6,0
Resort Hotel,82,6,15,0
Resort Hotel,116.43,2,5,0
Resort Hotel,114.8,2,1,0
Resort Hotel,150,2,1,0
Resort Hotel,185,2,1,0
Resort Hotel,0,0,0,0
Resort Hotel,128,2,5,0
Resort Hotel,137.9,4,9,0
Resort Hotel,152,3,6,0
Resort Hotel,95,4,10,0
Resort Hotel,88.2,2,5,0
Resort Hotel,101.7,2,2,0
Resort Hotel,74.25,4,7,0
Resort Hotel,135.4,2,5,0
Resort Hotel,111,2,5,0
Resort Hotel,100.8,2,1,0
Resort Hotel,88.2,2,2,0
Resort Hotel,243,2,2,0
Resort Hotel,145,2,1,0
Resort Hotel,74.25,2,1,0
Resort Hotel,74.25,2,1,0
Resort Hotel,80.1,2,1,0
Resort Hotel,133,2,4,0
Resort Hotel,154,0,1,0
Resort Hotel,76.23,2,3,0
Resort Hotel,76.23,2,3,0
Resort Hotel,145,1,1,0
Resort Hotel,194,2,5,0
Resort Hotel,91.1,2,5,0
Resort Hotel,130,2,2,0
Resort Hotel,58.7,4,10,0
Resort Hotel,80.1,2,4,0
Resort Hotel,68.4,2,3,0
Resort Hotel,59.4,4,10,0
Resort Hotel,58.7,2,5,0
Resort Hotel,63.95,4,10,0
Resort Hotel,100.4,3,7,0
Resort Hotel,86.7,3,7,0
Resort Hotel,58.7,4,10,0
Resort Hotel,72.2,2,5,0
Resort Hotel,185,2,3,0
Resort Hotel,104.49,2,3,0
Resort Hotel,85.21,2,4,0
Resort Hotel,138.13,2,5,0
Resort Hotel,126.15,2,3,0
Resort Hotel,204,2,2,0
Resort Hotel,86.7,2,5,0
Resort Hotel,74.06,2,5,0
Resort Hotel,64.95,2,5,0
Resort Hotel,141.3,2,4,0
Resort Hotel,108,1,3,0
Resort Hotel,144.4,2,5,0
Resort Hotel,108,1,3,0
Resort Hotel,108,1,3,0
Resort Hotel,120,0,2,0
Resort Hotel,106,1,3,0
Resort Hotel,106,1,3,0
Resort Hotel,106,1,3,0
Resort Hotel,108,1,3,0
Resort Hotel,106,1,3,0
Resort Hotel,108,1,3,0
Resort Hotel,108,1,3,0
Resort Hotel,106,1,3,0
Resort Hotel,108,1,3,0
Resort Hotel,92,1,3,0
Resort Hotel,92,1,3,0
Resort Hotel,106,1,3,0
Resort Hotel,120,0,2,0
Resort Hotel,108,1,3,0
Resort Hotel,106,1,3,0
Resort Hotel,108,1,3,0
Resort Hotel,108,1,3,0
Resort Hotel,106,1,3,0
Resort Hotel,120,0,1,0
Resort Hotel,106,1,3,0
Resort Hotel,108,1,3,0
Resort Hotel,106,1,3,0
Resort Hotel,106,1,3,0
Resort Hotel,137,0,1,0
Resort Hotel,134,2,3,0
Resort Hotel,0,0,1,0
Resort Hotel,0,1,0,0
Resort Hotel,80.35,2,4,0
Resort Hotel,166,2,4,0
Resort Hotel,74.25,1,3,0
Resort Hotel,70.4,2,5,0
Resort Hotel,65,0,1,0
Resort Hotel,159,0,3,0
Resort Hotel,134,1,3,0
Resort Hotel,128,0,1,0
Resort Hotel,128.75,1,3,0
Resort Hotel,114.75,1,3,0
Resort Hotel,177.6,2,4,0
Resort Hotel,56.7,4,10,0
Resort Hotel,125.6,2,5,0
Resort Hotel,58.7,4,10,0
Resort Hotel,108,1,3,0
Resort Hotel,68.6,2,8,0
Resort Hotel,167.5,0,2,0
Resort Hotel,100.71,2,5,0
Resort Hotel,86.23,2,5,0
Resort Hotel,112.8,2,5,0
Resort Hotel,90.1,2,8,0
Resort Hotel,84.8,4,10,0
Resort Hotel,106,2,5,0
Resort Hotel,156,2,5,0
Resort Hotel,161,2,5,0
Resort Hotel,154.8,2,5,0
Resort Hotel,195.6,2,5,0
Resort Hotel,219.86,4,10,0
Resort Hotel,167,0,1,0
Resort Hotel,106.09,2,5,0
Resort Hotel,103.7,2,5,0
Resort Hotel,154.8,2,5,0
Resort Hotel,214,0,2,0
Resort Hotel,154.8,2,5,0
Resort Hotel,154.8,2,5,0
Resort Hotel,99,0,1,0
Resort Hotel,88.2,2,5,0
Resort Hotel,120,0,1,0
Resort Hotel,130,0,1,0
Resort Hotel,107.1,2,8,0
Resort Hotel,120,0,3,0
Resort Hotel,117.3,0,2,0
Resort Hotel,120,0,1,0
Resort Hotel,120,0,1,0
Resort Hotel,112.4,0,1,0
Resort Hotel,169,0,2,0
Resort Hotel,140,0,2,0
Resort Hotel,129.33,0,3,0
Resort Hotel,120,0,2,0
Resort Hotel,120,0,1,0
Resort Hotel,134,0,1,0
Resort Hotel,160,0,1,0
Resort Hotel,96,0,1,0
Resort Hotel,150,0,1,0
Resort Hotel,134,2,5,0
Resort Hotel,131.67,2,5,0
Resort Hotel,80.1,2,5,0
Resort Hotel,89.98,2,7,0
Resort Hotel,0,0,0,0
Resort Hotel,0,0,0,0
Resort Hotel,120,0,1,0
Resort Hotel,140,0,1,0
Resort Hotel,120,0,1,0
Resort Hotel,96,0,1,0
Resort Hotel,120.9,0,1,0
Resort Hotel,120,0,2,0
Resort Hotel,96.56,4,10,0
Resort Hotel,128,2,8,0
Resort Hotel,153.07,0,3,0
Resort Hotel,180,0,4,0
Resort Hotel,166,0,4,0
Resort Hotel,106.47,2,8,0
Resort Hotel,108.3,2,8,0
Resort Hotel,84.8,2,5,0
Resort Hotel,108.3,2,8,0
Resort Hotel,108.97,2,8,0
Resort Hotel,87.2,2,5,0
Resort Hotel,112.22,0,4,0
Resort Hotel,76.7,2,5,0
Resort Hotel,112.22,0,4,0
Resort Hotel,214,0,2,0
Resort Hotel,185,0,2,0
Resort Hotel,189.33,0,3,0
Resort Hotel,135,0,2,0
Resort Hotel,180,0,2,0
Resort Hotel,160,0,1,0
Resort Hotel,128,0,1,0
Resort Hotel,158,0,3,0
Resort Hotel,113,0,1,0
Resort Hotel,150,0,1,0
Resort Hotel,194,0,2,0
Resort Hotel,81.76,2,6,0
Resort Hotel,160,0,1,0
Resort Hotel,161,2,5,0
Resort Hotel,89.22,2,5,0
Resort Hotel,150,0,1,0
Resort Hotel,110,0,1,0
Resort Hotel,130,0,2,0
Resort Hotel,136,0,2,0
Resort Hotel,120,0,3,0
Resort Hotel,127,0,2,0
Resort Hotel,72.2,2,5,0
Resort Hotel,107.3,1,3,0
Resort Hotel,84.8,4,10,0
Resort Hotel,157.7,3,9,0
Resort Hotel,128.57,2,5,0
Resort Hotel,103.7,3,8,0
Resort Hotel,102.2,3,7,0
Resort Hotel,84.8,2,5,0
Resort Hotel,99,1,0,0
Resort Hotel,120,1,2,0
Resort Hotel,134.4,2,5,0
Resort Hotel,166.33,1,5,0
Resort Hotel,233.33,1,2,0
Resort Hotel,111,1,2,0
Resort Hotel,174,1,1,0
Resort Hotel,146.67,1,5,0
Resort Hotel,204,1,1,0
Resort Hotel,106.56,2,5,0
Resort Hotel,106.5,1,4,0
Resort Hotel,115.82,1,4,0
Resort Hotel,70.2,2,5,0
Resort Hotel,102.2,3,7,0
Resort Hotel,160.67,1,5,0
Resort Hotel,163.67,1,2,0
Resort Hotel,161.75,3,5,0
Resort Hotel,125,1,2,0
Resort Hotel,136.33,1,2,0
Resort Hotel,117.74,1,0,0
Resort Hotel,156,1,0,0
Resort Hotel,137.3,1,1,0
Resort Hotel,140,1,5,0
Resort Hotel,112.5,2,1,0
Resort Hotel,81.4,2,2,0
Resort Hotel,94.17,4,6,0
Resort Hotel,100.2,2,5,0
Resort Hotel,100.2,4,6,0
Resort Hotel,87.79,2,5,0
Resort Hotel,102.55,2,5,0
Resort Hotel,100.2,4,7,0
Resort Hotel,84.8,4,10,0
Resort Hotel,173,1,0,0
Resort Hotel,142,1,0,0
Resort Hotel,174,2,1,0
Resort Hotel,174,0,2,0
Resort Hotel,78.23,4,9,0
Resort Hotel,144,2,1,0
Resort Hotel,160,2,2,0
Resort Hotel,214,2,1,0
Resort Hotel,173,1,0,0
Resort Hotel,250,2,0,0
Resort Hotel,81.2,2,5,0
Resort Hotel,81.2,2,5,0
Resort Hotel,81.2,2,5,0
Resort Hotel,99.7,2,5,0
Resort Hotel,103.7,3,6,0
Resort Hotel,115.51,4,10,0
Resort Hotel,161.33,2,4,0
Resort Hotel,127,2,5,0
Resort Hotel,159.14,2,5,0
Resort Hotel,159,4,10,0
Resort Hotel,115,2,2,0
Resort Hotel,184,1,1,0
Resort Hotel,170,1,1,0
Resort Hotel,96.25,2,1,0
Resort Hotel,123.5,4,10,0
Resort Hotel,138.5,4,10,0
Resort Hotel,103.37,2,1,0
Resort Hotel,159,2,3,0
Resort Hotel,159,2,3,0
Resort Hotel,70.2,4,6,0
Resort Hotel,140,2,5,0
Resort Hotel,174,2,3,0
Resort Hotel,188,1,2,0
Resort Hotel,120.45,3,7,0
Resort Hotel,126.2,3,7,0
Resort Hotel,145.75,3,7,0
Resort Hotel,166,0,1,0
Resort Hotel,153.75,2,5,0
Resort Hotel,210,2,3,0
Resort Hotel,260,0,1,0
Resort Hotel,78,2,2,0
Resort Hotel,80,2,2,0
Resort Hotel,212,3,7,0
Resort Hotel,112.95,2,3,0
Resort Hotel,176.67,2,4,0
Resort Hotel,151.67,2,4,0
Resort Hotel,264,2,2,0
Resort Hotel,70.2,2,2,0
Resort Hotel,93,0,1,0
Resort Hotel,84.8,2,5,0
Resort Hotel,113.4,2,2,0
Resort Hotel,113,0,1,0
Resort Hotel,98,0,1,0
Resort Hotel,165,2,3,0
Resort Hotel,123,0,1,0
Resort Hotel,108,0,1,0
Resort Hotel,93,0,1,0
Resort Hotel,8,0,1,0
Resort Hotel,0,1,2,0
Resort Hotel,90,0,3,0
Resort Hotel,85.05,1,3,0
Resort Hotel,84.8,2,5,0
Resort Hotel,112.8,2,5,0
Resort Hotel,216,0,2,0
Resort Hotel,140,1,3,0
Resort Hotel,154,1,3,0
Resort Hotel,119.85,2,5,0
Resort Hotel,76.94,2,5,0
Resort Hotel,173.2,1,3,0
Resort Hotel,172.2,1,3,0
Resort Hotel,124,2,3,0
Resort Hotel,119.64,2,8,0
Resort Hotel,110.94,2,8,0
Resort Hotel,219,1,3,0
Resort Hotel,147.25,0,3,0
Resort Hotel,162,0,2,0
Resort Hotel,110,2,5,0
Resort Hotel,127.5,2,4,0
Resort Hotel,169,0,2,0
Resort Hotel,147.25,0,1,0
Resort Hotel,120.48,2,7,0
Resort Hotel,96,0,1,0
Resort Hotel,99,2,5,0
Resort Hotel,84.8,2,5,0
Resort Hotel,165.1,2,5,0
Resort Hotel,76.7,2,5,0
Resort Hotel,101,2,5,0
Resort Hotel,93.38,2,5,0
Resort Hotel,115.68,1,4,0
Resort Hotel,164.6,1,4,0
Resort Hotel,165,0,2,0
Resort Hotel,123.6,0,1,0
Resort Hotel,114.04,2,5,0
Resort Hotel,91.95,2,5,0
Resort Hotel,128.04,2,5,0
Resort Hotel,164.4,1,4,0
Resort Hotel,200,0,3,0
Resort Hotel,121.43,2,5,0
Resort Hotel,100.2,2,8,0
Resort Hotel,153,2,9,0
Resort Hotel,165.36,2,9,0
Resort Hotel,114.5,1,4,0
Resort Hotel,202,2,4,0
Resort Hotel,105,0,1,0
Resort Hotel,131.25,2,5,0
Resort Hotel,308,2,5,0
Resort Hotel,207,2,5,0
Resort Hotel,105,0,1,0
Resort Hotel,74.7,2,5,0
Resort Hotel,193,0,4,0
Resort Hotel,210,2,5,0
Resort Hotel,257.6,1,4,0
Resort Hotel,121.43,2,5,0
Resort Hotel,208.75,1,4,0
Resort Hotel,133.04,0,5,0
Resort Hotel,110,4,10,0
Resort Hotel,103.75,2,6,0
Resort Hotel,216.67,0,3,0
Resort Hotel,72.2,2,8,0
Resort Hotel,100.2,2,5,0
Resort Hotel,92,0,2,0
Resort Hotel,70.2,4,10,0
Resort Hotel,72.91,4,10,0
Resort Hotel,97.4,2,5,0
Resort Hotel,110,2,6,0
Resort Hotel,115.4,0,5,0
Resort Hotel,159.14,2,5,0
Resort Hotel,194,0,1,0
Resort Hotel,84.7,0,5,0
Resort Hotel,178,0,2,0
Resort Hotel,139.9,0,3,0
Resort Hotel,190,0,5,0
Resort Hotel,125.9,0,3,0
Resort Hotel,112.5,2,5,0
Resort Hotel,212,0,3,0
Resort Hotel,107.38,0,5,0
Resort Hotel,151.43,2,5,0
Resort Hotel,264,0,2,0
Resort Hotel,199,0,2,0
Resort Hotel,200,0,1,0
Resort Hotel,124,0,3,0
Resort Hotel,131.43,0,4,0
Resort Hotel,97.21,0,4,0
Resort Hotel,322,0,1,0
Resort Hotel,174,0,2,0
Resort Hotel,89.1,0,2,0
Resort Hotel,129.72,0,3,0
Resort Hotel,116.64,0,2,0
Resort Hotel,116.64,0,2,0
Resort Hotel,101.7,2,5,0
Resort Hotel,110,2,5,0
Resort Hotel,122.5,0,2,0
Resort Hotel,100,1,0,0
Resort Hotel,129.72,0,3,0
Resort Hotel,129.72,0,3,0
Resort Hotel,111.6,1,5,0
Resort Hotel,142,0,1,0
Resort Hotel,170,0,1,0
Resort Hotel,160,0,1,0
Resort Hotel,185,2,5,0
Resort Hotel,206,0,3,0
Resort Hotel,70.2,4,10,0
Resort Hotel,103.7,2,5,0
Resort Hotel,105,0,1,0
Resort Hotel,111,2,5,0
Resort Hotel,89.1,0,2,0
Resort Hotel,210,0,2,0
Resort Hotel,89.1,0,2,0
Resort Hotel,129.7,2,5,0
Resort Hotel,111,3,10,0
Resort Hotel,100.18,1,3,0
Resort Hotel,147.69,3,7,0
Resort Hotel,153.5,3,7,0
Resort Hotel,94.62,4,10,0
Resort Hotel,185.29,2,5,0
Resort Hotel,112,2,5,0
Resort Hotel,101.95,3,7,0
Resort Hotel,92.4,1,2,0
Resort Hotel,123.5,2,5,0
Resort Hotel,214,1,1,0
Resort Hotel,105,1,0,0
Resort Hotel,123.38,1,4,0
Resort Hotel,228.75,1,4,0
Resort Hotel,93.38,1,3,0
Resort Hotel,160,1,2,0
Resort Hotel,160,1,0,0
Resort Hotel,224.33,1,2,0
Resort Hotel,315.33,1,2,0
Resort Hotel,121.93,2,5,0
Resort Hotel,159,1,3,0
Resort Hotel,160,1,1,0
Resort Hotel,81.36,3,7,0
Resort Hotel,117.45,5,14,0
Resort Hotel,105,1,0,0
Resort Hotel,79.2,3,7,0
Resort Hotel,147.71,2,5,0
Resort Hotel,137.9,1,3,0
Resort Hotel,138.6,1,3,0
Resort Hotel,220.33,1,2,0
Resort Hotel,210,1,0,0
Resort Hotel,99.6,1,2,0
Resort Hotel,84.01,1,0,0
Resort Hotel,175.57,2,5,0
Resort Hotel,135.9,1,3,0
Resort Hotel,135.9,1,3,0
Resort Hotel,93.38,1,3,0
Resort Hotel,137.5,1,3,0
Resort Hotel,160,1,1,0
Resort Hotel,144,0,2,0
Resort Hotel,160.71,2,5,0
Resort Hotel,185.5,4,6,0
Resort Hotel,179,4,6,0
Resort Hotel,109.65,2,5,0
Resort Hotel,97,1,0,0
Resort Hotel,97,1,0,0
Resort Hotel,160,2,0,0
Resort Hotel,160,2,0,0
Resort Hotel,178,2,0,0
Resort Hotel,160,2,0,0
Resort Hotel,140,2,0,0
Resort Hotel,178,2,0,0
Resort Hotel,140,2,0,0
Resort Hotel,160,2,0,0
Resort Hotel,140,2,0,0
Resort Hotel,160,2,0,0
Resort Hotel,160,2,0,0
Resort Hotel,160,2,0,0
Resort Hotel,106.85,2,5,0
Resort Hotel,79.54,1,0,0
Resort Hotel,213.57,2,5,0
Resort Hotel,211,2,0,0
Resort Hotel,83.31,2,5,0
Resort Hotel,149.71,2,5,0
Resort Hotel,214,2,1,0
Resort Hotel,135.6,2,4,0
Resort Hotel,135.6,2,4,0
Resort Hotel,135.6,2,4,0
Resort Hotel,165,2,0,0
Resort Hotel,206,2,2,0
Resort Hotel,147.02,2,5,0
Resort Hotel,121.5,4,10,0
Resort Hotel,168.6,2,1,0
Resort Hotel,197.61,2,1,0
Resort Hotel,129.26,4,6,0
Resort Hotel,178,2,0,0
Resort Hotel,127.26,4,6,0
Resort Hotel,160,2,0,0
Resort Hotel,165.1,2,5,0
Resort Hotel,149.14,2,5,0
Resort Hotel,260,2,1,0
Resort Hotel,274,1,0,0
Resort Hotel,144,1,0,0
Resort Hotel,198,0,3,0
Resort Hotel,114.32,2,5,0
Resort Hotel,127.5,2,6,0
Resort Hotel,108.24,2,5,0
Resort Hotel,123.5,3,6,0
Resort Hotel,120,2,1,0
Resort Hotel,223.33,2,4,0
Resort Hotel,125,0,1,0
Resort Hotel,135,0,1,0
Resort Hotel,139,2,1,0
Resort Hotel,226,2,2,0
Resort Hotel,160,0,1,0
Resort Hotel,174,0,1,0
Resort Hotel,160,0,1,0
Resort Hotel,160,0,1,0
Resort Hotel,142,0,1,0
Resort Hotel,104.25,3,6,0
Resort Hotel,202,1,1,0
Resort Hotel,130,0,1,0
Resort Hotel,108.56,4,10,0
Resort Hotel,160,2,1,0
Resort Hotel,123.5,2,5,0
Resort Hotel,154,0,1,0
Resort Hotel,106.24,2,5,0
Resort Hotel,196,2,1,0
Resort Hotel,228,1,1,0
Resort Hotel,115,0,1,0
Resort Hotel,279,2,2,0
Resort Hotel,193,1,1,0
Resort Hotel,135,0,1,0
Resort Hotel,135,0,1,0
Resort Hotel,160,1,1,0
Resort Hotel,177,2,2,0
Resort Hotel,0,0,0,0
Resort Hotel,0,0,0,0
Resort Hotel,0,0,0,0
Resort Hotel,131.59,2,5,0
Resort Hotel,123.5,4,10,0
Resort Hotel,8,0,1,0
Resort Hotel,121.5,4,10,0
Resort Hotel,136.45,3,7,0
Resort Hotel,106.85,2,2,0
Resort Hotel,120,1,2,0
Resort Hotel,73.95,0,1,0
Resort Hotel,73.95,0,1,0
Resort Hotel,100,0,1,0
Resort Hotel,149,2,7,0
Resort Hotel,151,2,7,0
Resort Hotel,151,2,7,0
Resort Hotel,155.33,2,7,0
Resort Hotel,119.85,3,7,0
Resort Hotel,154.76,1,2,0
Resort Hotel,130.03,2,5,0
Resort Hotel,116.5,2,2,0
Resort Hotel,126,0,1,0
Resort Hotel,104.85,2,2,0
Resort Hotel,89.6,1,2,0
Resort Hotel,106.35,2,2,0
Resort Hotel,116.5,2,2,0
Resort Hotel,106.35,2,2,0
Resort Hotel,203.18,4,7,0
Resort Hotel,118,2,2,0
Resort Hotel,211,1,2,0
Resort Hotel,118,2,2,0
Resort Hotel,123.5,2,2,0
Resort Hotel,118,2,2,0
Resort Hotel,93.54,2,5,0
Resort Hotel,154,0,1,0
Resort Hotel,8,0,1,0
Resort Hotel,103.05,2,6,0
Resort Hotel,151.19,2,5,0
Resort Hotel,178.29,2,5,0
Resort Hotel,156.51,2,5,0
Resort Hotel,154.5,2,8,0
Resort Hotel,104.85,2,5,0
Resort Hotel,104.85,2,5,0
Resort Hotel,139.78,2,7,0
Resort Hotel,165,0,3,0
Resort Hotel,180.02,2,8,0
Resort Hotel,140,2,8,0
Resort Hotel,194,0,3,0
Resort Hotel,145,0,1,0
Resort Hotel,130,0,1,0
Resort Hotel,144,2,4,0
Resort Hotel,134,1,3,0
Resort Hotel,158,0,3,0
Resort Hotel,199,0,3,0
Resort Hotel,165,0,3,0
Resort Hotel,193,1,3,0
Resort Hotel,92.4,2,3,0
Resort Hotel,173,0,2,0
Resort Hotel,120,0,1,0
Resort Hotel,194,1,3,0
Resort Hotel,167.25,0,2,0
Resort Hotel,160,0,1,0
Resort Hotel,120,0,1,0
Resort Hotel,164,1,3,0
Resort Hotel,174,0,3,0
Resort Hotel,160,0,1,0
Resort Hotel,165,1,3,0
Resort Hotel,105,0,1,0
Resort Hotel,120,1,3,0
Resort Hotel,120,0,1,0
Resort Hotel,96,0,1,0
Resort Hotel,92.4,2,3,0
Resort Hotel,96,0,1,0
Resort Hotel,115.19,0,1,0
Resort Hotel,120,0,1,0
Resort Hotel,97,0,1,0
Resort Hotel,104.85,2,5,0
Resort Hotel,132.85,2,5,0
Resort Hotel,172.5,0,1,0
Resort Hotel,132.85,2,5,0
Resort Hotel,219.33,0,3,0
Resort Hotel,190,0,1,0
Resort Hotel,209,3,6,0
Resort Hotel,194,0,2,0
Resort Hotel,185,1,1,0
Resort Hotel,252,2,5,0
Resort Hotel,128,1,4,0
Resort Hotel,142,1,4,0
Resort Hotel,175,0,1,0
Resort Hotel,125.17,2,5,0
Resort Hotel,127.4,2,5,0
Resort Hotel,192,2,5,0
Resort Hotel,188,0,1,0
Resort Hotel,247.33,2,4,0
Resort Hotel,140,0,2,0
Resort Hotel,128,1,4,0
Resort Hotel,154.5,1,4,0
Resort Hotel,104.85,2,5,0
Resort Hotel,106.85,2,5,0
Resort Hotel,144,1,4,0
Resort Hotel,155.7,2,5,0
Resort Hotel,144,0,2,0
Resort Hotel,193.25,1,4,0
Resort Hotel,154,1,4,0
Resort Hotel,175,0,1,0
Resort Hotel,160,0,2,0
Resort Hotel,180,0,1,0
Resort Hotel,126.9,2,5,0
Resort Hotel,128,0,2,0
Resort Hotel,152.9,1,4,0
Resort Hotel,185,2,4,0
Resort Hotel,238,2,5,0
Resort Hotel,176.8,0,3,0
Resort Hotel,235,2,5,0
Resort Hotel,120,0,3,0
Resort Hotel,143.55,0,4,0
Resort Hotel,90.51,2,5,0
Resort Hotel,184,0,4,0
Resort Hotel,142,0,1,0
Resort Hotel,151.5,2,5,0
Resort Hotel,131.06,4,10,0
Resort Hotel,104.85,4,10,0
Resort Hotel,160.67,0,3,0
Resort Hotel,121.5,2,5,0
Resort Hotel,143,0,1,0
Resort Hotel,172.15,0,4,0
Resort Hotel,201.67,0,3,0
Resort Hotel,188.67,0,3,0
Resort Hotel,276.83,1,5,0
Resort Hotel,197.83,1,5,0
Resort Hotel,164.4,1,5,0
Resort Hotel,178.43,2,5,0
Resort Hotel,157.5,0,2,0
Resort Hotel,234.29,2,5,0
Resort Hotel,213.67,0,3,0
Resort Hotel,215,0,2,0
Resort Hotel,222,0,3,0
Resort Hotel,171,0,1,0
Resort Hotel,155,0,1,0
Resort Hotel,184,0,3,0
Resort Hotel,166,0,3,0
Resort Hotel,123,2,5,0
Resort Hotel,284,0,2,0
Resort Hotel,164.02,0,4,0
Resort Hotel,121.5,0,4,0
Resort Hotel,123.5,0,1,0
Resort Hotel,172.9,0,2,0
Resort Hotel,135,0,5,0
Resort Hotel,223,2,6,0
Resort Hotel,206.86,2,5,0
Resort Hotel,292.75,0,4,0
Resort Hotel,200.67,0,3,0
Resort Hotel,125.44,0,4,0
Resort Hotel,186.33,0,3,0
Resort Hotel,184,0,3,0
Resort Hotel,195,0,1,0
Resort Hotel,195,0,1,0
Resort Hotel,180,0,2,0
Resort Hotel,155,0,1,0
Resort Hotel,147.6,2,5,0
Resort Hotel,157.5,0,2,0
Resort Hotel,147.7,0,1,0
Resort Hotel,195,0,1,0
Resort Hotel,0,0,0,0
Resort Hotel,230,0,1,0
Resort Hotel,241.6,1,4,0
Resort Hotel,180,2,5,0
Resort Hotel,163.4,2,5,0
Resort Hotel,181.43,2,5,0
Resort Hotel,186.67,1,2,0
Resort Hotel,107.71,2,5,0
Resort Hotel,222.93,2,5,0
Resort Hotel,202,2,5,0
Resort Hotel,224,1,4,0
Resort Hotel,206,1,4,0
Resort Hotel,207,1,1,0
Resort Hotel,160,1,0,0
Resort Hotel,203,1,5,0
Resort Hotel,207,1,1,0
Resort Hotel,184,1,1,0
Resort Hotel,188.4,1,3,0
Resort Hotel,230,1,2,0
Resort Hotel,106.85,4,10,0
Resort Hotel,135.9,4,10,0
Resort Hotel,213.33,1,2,0
Resort Hotel,292.5,1,5,0
Resort Hotel,285,1,3,0
Resort Hotel,200,2,5,0
Resort Hotel,170,1,2,0
Resort Hotel,0,3,8,0
Resort Hotel,160.69,2,5,0
Resort Hotel,153.2,2,5,0
Resort Hotel,160.4,4,5,0
Resort Hotel,133.85,2,5,0
Resort Hotel,183,1,0,0
Resort Hotel,174.86,2,5,0
Resort Hotel,211.5,2,5,0
Resort Hotel,168,2,1,0
Resort Hotel,205.33,2,1,0
Resort Hotel,188.86,2,5,0
Resort Hotel,123.5,4,10,0
Resort Hotel,221.25,2,2,0
Resort Hotel,132.8,2,5,0
Resort Hotel,271,2,3,0
Resort Hotel,182,2,4,0
Resort Hotel,219.43,4,10,0
Resort Hotel,116.6,4,10,0
Resort Hotel,248.29,2,5,0
Resort Hotel,241.86,2,5,0
Resort Hotel,208.86,2,5,0
Resort Hotel,194.86,2,5,0
Resort Hotel,164.25,2,2,0
Resort Hotel,220.4,2,4,0
Resort Hotel,194,2,1,0
Resort Hotel,179,1,0,0
Resort Hotel,0,0,0,0
Resort Hotel,259,1,0,0
Resort Hotel,0,0,0,0
Resort Hotel,154,1,0,0
Resort Hotel,0,0,0,0
Resort Hotel,159,0,2,0
Resort Hotel,184.86,2,5,0
Resort Hotel,216.14,2,5,0
Resort Hotel,247,2,2,0
Resort Hotel,172.14,2,5,0
Resort Hotel,136.71,2,5,0
Resort Hotel,104.85,2,5,0
Resort Hotel,106.85,4,6,0
